rank,itemCode,itemName,itemPrice,reviewAverage,reviewCount,itemUrl,has_USB,has_expand,has_frontOP,has_TSA,has_lock,has_lightweight,has_hardcase,has_softcase,has_silent,has_360wheel,has_4wheel,has_stopper,has_carry_on,has_large_capacity,has_shock_resistant,has_cup_holder,is_samsonite,is_innovator,has_warranty,has_1year_warranty,has_2year_warranty,has_3year_warranty,for_1night,for_2night,for_3night,for_4night,for_5night,for_short_stay,for_long_stay,appeal_price,appeal_authority,appeal_function,appeal_urgency
11,kures-store:10000373,"【期間限定★クーポンで最安6,833~円】 ＼楽天1位／ ストッパー付き 機内持ち込み スーツケース フレームタイプ S/M/Lサイズ USB充電ポート カップホルダー 軽量 大容量 キャリーケース ダイヤルロック ダブルキャスター バッグ 1-3泊 4-6泊 7泊〜 最大2年保証",17980,4.3,1596,https://item.rakuten.co.jp/kures-store/801lgx/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
12,outlet-traveler:10001434,【75％OFF】★楽天ランキング2020受賞★ キャリーケース スーツケース 機内持ち込み キャリーバッグ 1年保証 ファスナー 軽い ハード 安い かわいい 修学旅行 軽量 1泊 2日 2泊 3日 用 SS サイズ 5082-48 レジェンドウォーカー LEGEND WALKER 防災,3480,4.57,4204,https://item.rakuten.co.jp/outlet-traveler/5082-48/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False
13,kures-store:10000415,"【期間限定★クーポンで最安6,837~円】 ＼楽天1位／ スーツケース フレームタイプ ストッパー付き S/M/Lサイズ 機内持ち込み可能 USB充電ポート カップホルダー 軽量 キャリーケース ダイヤルロック ダブルキャスター バッグ 1-3泊 4-6泊 7泊〜 最大2年保証",17990,4.33,21,https://item.rakuten.co.jp/kures-store/801lgx_2/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True
14,kkbussan:10000172,＼限定クーポンで3980円～／ 楽天1位 3冠 スーツケース S Mサイズ USBポート付き 機内持ち込み 耐衝撃 TSAロック機能 キャリーケース キャリーバッグ カップホルダー付き 隠しフック機能 充電機能 軽量 360度回転 大容量 海外旅行 旅行 GURAMU,7980,4.53,1514,https://item.rakuten.co.jp/kkbussan/ke101/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
15,rubeauty:10000075,★半額セール★＼楽天1位／スーツケース キャリーケース 軽量 多機能キャリーバッグ 機内持ち込み 多収納ポケット Sサイズ Mサイズ Lサイズ USBポート付き 大容量 6カラー選ぶ カップホルダー付き 1-15泊用 修学旅行 海外旅行 国内旅行 送料無料,7980,4.4,315,https://item.rakuten.co.jp/rubeauty/h1-m1/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False
16,fukukyugoods:10000015,＼楽天1位／ 【先着様限定クーポン配布中！】 スーツケース 拡張機能 機内持ち込み s M Lサイズ 軽量 静音 頑丈 かわいい キャリーケース キャリーバッグ 旅行 修学旅行 海外旅行 ビジネス 出張 3泊 5泊 6泊 小型 大型 拡張 YKKファスナー TSAロック 送料無料 大容量,9490,4.58,416,https://item.rakuten.co.jp/fukukyugoods/0201m/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True
17,kures-store:10000181,"【63%OFF&クーポンで最安5,380~円】 ＼楽天1位／ スーツケース フロントオープン S/M/Lサイズ 機内持ち込み 国内旅 海外旅 ビジネス 出張 1-5泊 静音 キャリーケース キャリーバッグ カップホルダー USB充電ポート 360度回転キャスター 軽量 TSAロック 1年保証",8980,4.29,2262,https://item.rakuten.co.jp/kures-store/lgx-sec-ss/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False
18,velskyf:10000004,【期間限定!最安3980円〜!】【正規店】現役CA パイロット監修 スーツケース キャリーケース 機内持ち込み ドリンクホルダー USBポート ファスナー式 軽量 静音 多機能 Sサイズ Mサイズ キャリーバッグ 旅行 出張 キャスター交換可能,3980,4.55,134,https://item.rakuten.co.jp/velskyf/velskyf02/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
19,kures-store:10000323,"【59%OFF&クーポンで最安4,380~円】 ＼楽天1位／ スーツケース S/M/Lサイズ 機内持ち込み 大容量 国内旅 海外旅 ビジネス 出張 静音 キャリーケース キャリーバッグ カップホルダー USB充電ポート 360度回転キャスター 軽量 頑丈 TSAロック 最大2年保証",7980,4.34,1298,https://item.rakuten.co.jp/kures-store/701lgx/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
20,travelworld:10006794,【64%OFF&割引クーポン】スーツケース キャリーケース キャリーバッグ おしゃれ フレームタイプ 軽量 ダイヤル式 ダブルキャスター ビジネス バッグ M サイズ レジェンドウォーカー 3泊 4泊 5泊 無料受託手荷物 GRACE グレース グレイス【5509-57】【あす楽対応】,12780,4.5,1628,https://item.rakuten.co.jp/travelworld/5509-57/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False
21,lifeideakan:10000008,"【50％割引以上】＼楽天1位／スーツケース 隠しフック キャリーバッグ キャリーケース 機内持ち込み 静音 ダブルキャスター 360度回転 TSAローク搭載 ファスナー式 ビジネス 出張 (S/M/L, 40.5L/65L/98L)",5980,4.49,5105,https://item.rakuten.co.jp/lifeideakan/b6-s/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
22,grand:10000094,【本日限定！先着10名様50％OFF】 スーツケース キャリーケース キャリーバッグ 4カラー選ぶ 小型1-3日用 宿泊 超軽 大容量 Sサイズ トランク 修学旅行 海外旅行 GOTOトラベル 国内旅行 送料無料 a-00018,5960,4.41,652,https://item.rakuten.co.jp/grand/a-00018/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
23,deepro:10000759,"★期間限定＆4,000円クーポンで5,980円★前開き スーツケース USBポート付き キャリーケース Sサイズ 41L 機内持ち込み 5カラー選ぶ フロントオープン 3-5日用 カップホルダー付き 軽量設計 大容量 多収納ポケット トランク 修学旅行 GOTOトラベル 国内旅行 a-00010",9980,4.47,1553,https://item.rakuten.co.jp/deepro/a-00010/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
24,magichut:10000431,★楽天1位・翌日配達★魔法小屋 SKYFLY ZIPで放送！スーツケース フロントオープン 多機能スーツケース キャリーケース Sサイズ Mサイズ ドリンクホルダー USBポート TSAロック キャリーバッグ 軽量 静音 360度回転 旅行 出張 SK1925,13950,4.5,2142,https://item.rakuten.co.jp/magichut/sk1925-mo/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
25,fkikaku:10000260,♪P5倍＆マルチクーポン配布中♪ 《グリフィンランド》 スーツケース インナーフラット キャリーケース キャリーバッグ Fk1037-1 SS MS M LM 機内持ち込み 軽量 拡張機能 TSAロック ハードケース 海外 国内 旅行 拡張機能付きスーツケース ビジネスキャリーケース 送料無料,8980,4.44,19710,https://item.rakuten.co.jp/fkikaku/1365826/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26,artpiecenadas:10000008,"【最安値挑戦★クーポンで最安4,122~円】楽天1位 スーツケース S/M/Lサイズ 機内持ち込み 超軽量 耐衝撃 静音 大型 キャリーケース キャリーバッグ 360度回転ダイヤ 格安 軽量 TSAロック 送料無料 旅行支援 旅行 国内旅 海外旅 ビジネス 出張 最大2年保証",4580,4.2,511,https://item.rakuten.co.jp/artpiecenadas/bg-l0301lgx-l/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False
27,lifeideakan:10000334,"【期間限定最安4,880~円】【60％以上割引】スーツケース キャリーバッグ キャリーケース 機内持ち込み 超軽量 静音 拡張機能付き S/M/Lサイズ 旅行 国内旅 海外旅 ビジネス 旅行ビジネス 出張 拡張 360度回転 YKKファスナー TSAロック",6880,4.44,414,https://item.rakuten.co.jp/lifeideakan/b11/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
28,tripleshop:10000181,"【本日終了！クーポンで3,980円～先着10名様限定】キャリーケース スーツケース キャリーバッグ 機内持ち込み 3年保証 Sサイズ Mサイズ Lサイズ 軽量 静音 大容量 S M L 小型 中型 大型 suitcase 40L 60L 100L おしゃれ 頑丈 USBポート ファスナー 1-15日用",7360,4.49,1179,https://item.rakuten.co.jp/tripleshop/s-xlx-1682/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
29,marine-market:10000038,"★店長大暴走〜100台限定〜クーポンで2,980円★スーツケース キャリーケース Sサイズ 35L キャリーバッグ 6カラー選ぶ 1-3日用 泊まる 軽量設計 360度回転 大容量 ファスナー式 ビジネス 修学旅行 海外旅行 GOTOトラベル 国内旅行 小型 出張 mar-a006",9933,4.56,1127,https://item.rakuten.co.jp/marine-market/mar-a006/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
30,velskyf:10000000,【期間限定!クーポン利用で6480円〜!】1位獲得!【正規店】現役CA監修 パイロット推奨 スーツケース キャリーケース 機内持ち込み ファスナー式 キャリーバッグ 軽量 静音 大型 Sサイズ Mサイズ Lサイズ 旅行 出張 キャスター交換可能,8480,4.52,840,https://item.rakuten.co.jp/velskyf/velskyf01/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
31,premium-interior:10004092,"【マラソン限定4,000円OFF】NORICCO ノリッコ おしり痛くないクッション付 乗れるスーツケース 子供乗れるスーツケース 折りたたみ 子供が乗れる キャリー ケース スーツケース 子供 mサイズ 軽量 ストッパー キャリーケース 大容量 キャリーバッグ 子供用 のりっこ",14800,4.48,1156,https://item.rakuten.co.jp/premium-interior/lffkidscarry-g-c/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
32,travelworld:10008877,【57%OFF&割引クーポン】スーツケース 機内持込 キャリーケース キャリーバッグ 機内持ち込み 軽量 シンプル ファスナータイプ フロントオープン 前開き 縦開き ダイヤル式 Sサイズ レジェンドウォーカー 1泊 2泊 3泊 1〜3日 MONOTONE モノトーン【5520-49】【あす楽対応】,6980,4.5,313,https://item.rakuten.co.jp/travelworld/5520-49/?rafcid=wsc_i_ra_1097478371849223340,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False
33,travelworld:10006788,【63%OFF&割引クーポン】 スーツケース キャリーケース キャリーバッグ 機内持ち込み 軽量 おしゃれ フレームタイプ ダイヤル式 ダブルキャスター ビジネス バッグ S サイズ レジェンドウォーカー 1泊 2泊 3泊 1〜3日GRACE グレース グレイス【5509-48】【あす楽対応】,9980,4.57,1650,https://item.rakuten.co.jp/travelworld/5509-48/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False
34,b4u-shop:10002446,【★1000OFFクーポン配布中！ ♪07/24 23:59終了!】B4U 機内持ち込み スーツケース フレームタイプ Sサイズ Mサイズ 20インチ 24インチ USBポート カップホルダー ダイヤル式ロック ダブルキャスター 静音 大容量 耐衝撃 キャリーケース キャリーバッグ 修学旅行 おしゃれ,9980,4.36,491,https://item.rakuten.co.jp/b4u-shop/1zk221148d/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
35,busyman:10001754,スーツケース Mサイズ 軽量 キャリーケース 機内持込 フレームタイプ TSAロック 大容量 高級感 アルミ ダブルキャスター 頑丈 おしゃれ 海外 おすすめ 女性 Sサイズ Lサイズ お盆 TANOBI HL928【キャンペーン参加で3年間品質保証獲得！】,5780,4.38,387,https://item.rakuten.co.jp/busyman/pp190625/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36,roiscompany:10000048,スーツケース キャリーケース S M L XL サイズ 機内持ち込み USBポート キャリーバッグ ドリンクホルダー フック 充電 大型 静音 ダブルキャスター 耐衝撃 TSAロック 多機能 軽量 収納 修学 国内 海外 旅行 出張 遠征 LCC トランク カップホルダー 人気 高評価 鍵不要 JOYme,3998,4.51,207,https://item.rakuten.co.jp/roiscompany/4015/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
37,marienamaki:10000104,【MAX60%OFF＆クーポン発行中】 楽天ランキング受賞 スーツケース 機内持ち込み キャリーケース キャリーバッグ 1泊 2泊 3泊 TSA レディース 女子旅 小型 SSサイズ 連休 容量拡張機能 1年修理保証 レジェンドウォーカー LEGEND WALKER 『5122-48』,7480,4.45,8255,https://item.rakuten.co.jp/marienamaki/10000104/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False
38,galleria:10027216,【最大54倍 7/25限定】 ノベルティ付 【正規品2年保証】 イノベーター スーツケース 機内持ち込み フロントオープン Sサイズ innovator ブランド キャリーケース ストッパー付き 軽い 軽量 静音 TSAロック 4輪 3〜4泊 38L Cabin INV50,23980,4.75,434,https://item.rakuten.co.jp/galleria/inn00029/?rafcid=wsc_i_ra_1097478371849223340,False,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
39,travelworld:10008982,【55%OFF&割引クーポン】LW 48cm (5524-48) スーツケース キャリーケース キャリーバッグ ファスナータイプ フロントオープン 軽量 容量拡張機能 カップホルダー USBポート ダイヤルロック 静音ダブルキャスター シンプル カジュアル Sサイズ 1〜3泊 あす楽 送料無料,9380,4.49,374,https://item.rakuten.co.jp/travelworld/5524-48/?rafcid=wsc_i_ra_1097478371849223340,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
40,shintabi:10000048,"期間限定【クーポン利用で7,213円から】 New Trip スーツケース キャリーケース Sサイズ Mサイズ Lサイズ 拡張機能付き 機内持ち込み 大容量 超軽量 静音 頑丈 ビジネス 出張 修学旅行 海外旅行 国内旅行 送料無料 大型 小型 YKKファスナー TSAロック 40L 60L 95L GB0201",9490,4.6,148,https://item.rakuten.co.jp/shintabi/new0201s-ss/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
41,fkikaku:10001745,♪P5倍＆マルチクーポン配布中♪ 《グリフィンランド》 スーツケース Lサイズ 大容量 キャリーケース 大きいサイズ キャリーバッグ 大きめ DL-2823 L 6泊 7泊以上 8泊 9泊 大きい フレーム 大型 海外 旅行 海外旅行 1週間 大型スーツケース 大容量スーツケース,15980,4.53,454,https://item.rakuten.co.jp/fkikaku/dl2823-l/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
42,visionshop:10000546,＼店内全品50％OFF！クーポンで／革新！スーツケース 大容量 拡張 USBポート付き キャリーバッグ S / M / L サイズ フロントオープン キャリーケース ストッパー付き 多収納ポケット 360度回転 静音 カップホルダー トランク ダブルキャスター 軽量,12180,4.43,200,https://item.rakuten.co.jp/visionshop/ccs-sz006/?rafcid=wsc_i_ra_1097478371849223340,True,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
43,outlet-traveler:10000130,【69％OFF】【クーポン発行】キャリーケース スーツケース S サイズ【45万台の販売実績!】キャリーバッグ 3泊 4日 レジェンドウォーカー 1年保証 軽量 拡張 安い 修学旅行 ファスナー 軽い ハード 2日 2泊 3日 旅行用 女子旅 かわいい LEGEND WALKER 5082-55 防災,4980,4.53,2145,https://item.rakuten.co.jp/outlet-traveler/5007-53/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False
44,allecore:10005313,【国内安全検査クリア】乗れる スーツケース 子供 スーツケース 機内持ち込み可 子どもが乗れる 子供 用 座れる キッズキャリー ステッカー USBポート キャリーケース キャリーバッグ TSA キャスターロック 国内 海外 旅行 HAPIRIDE MINI ハピライド ミニ 春休み プレゼント,14700,4.26,120,https://item.rakuten.co.jp/allecore/alc090/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,kroeus:10000526,クーポンで6199円～ スーツケース キャリーバッグ 機内持ち込みフロントオープン ファスナータイプ Mサイズ Sサイズ 前ポケット USBポート付き カップホルダー付き ダイヤル式 トップオープン 前開き キャリーバッグ 小型 ビジネス 出張 旅行 メンズ,12099,4.31,417,https://item.rakuten.co.jp/kroeus/m8029/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
46,vividcosme:10000110,＼P5倍／【楽天1位】 フロントオープン スーツケース MAIMO STAND U スペアキャスター付き 超静音 SSサイズ Sサイズ Mサイズ Lサイズ 前開き 機内持ち込み キャリーケース キャリーバッグ 日本製 軽量 静音 機内 USBポート 頑丈 充電器,19980,4.54,182,https://item.rakuten.co.jp/vividcosme/m3-s-01/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
47,busyman:10001668,スーツケース Mサイズ 軽量 キャリーバッグ キャリーケース 超軽量 TSAロック搭載 USBポート付き ドリンクホルダー コーヒー 静音 人気 修学旅行 大容量 頑丈 かわいい おしゃれ お盆 T9088 TANOBI【あす楽対応】【一年間品質保証】,4580,4.59,56,https://item.rakuten.co.jp/busyman/pp003394-new/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
48,cozyplaza:10000356,"★店長大暴走＆100台限定couponで2,980円★ スーツケース キャリーケース 機内持込可能 S/M/Lサイズ 39L/63L/99L キャリーバッグ 6カラー選ぶ 1-3日用 泊まる 軽量設計 360度回転 大容量 ビジネス 修学旅行 海外旅行 国内旅行 小型 出張 cp-a036",7450,4.54,878,https://item.rakuten.co.jp/cozyplaza/cp-a006/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,kures-store:10000177,"【69%OFF&クーポンで最安9,680円】 ＼楽天1位／ スーツケース Lサイズ 超軽量 静音 拡張機能付き キャリーケース キャリーバッグ 旅行 国内旅 海外旅 ビジネス 出張 7日 8日 360度回転 大型 格安 拡張 YKKファスナー TSAロック 送料無料 2年保証 大容量 L 100l",11680,4.52,4039,https://item.rakuten.co.jp/kures-store/lgx-sec-l/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False
